Time [s], Analyzer Name, Decoded Protocol Result,,,,,,
10.3733318,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.37333224,USB LS and FS,EOP,,,,,,
10.37333284,USB LS and FS,SYNC,,,,,,
10.37333352,USB LS and FS,PID NAK,,,,,,
10.37333416,USB LS and FS,EOP,,,,,,
10.37405944,USB LS and FS,SYNC,,,,,,
10.37406008,USB LS and FS,PID SOF,,,,,,
10.37406076,USB LS and FS,Frame # '1746' (0x6D2),,,,,,
10.37406168,USB LS and FS,CRC OK \n (0x0A),,,,,,
10.37406208,USB LS and FS,EOP,,,,,,
10.37459456,USB LS and FS,SYNC,,,,,,
10.37459524,USB LS and FS,PID IN,,,,,,
10.37459592,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.37459684,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.37459724,USB LS and FS,EOP,,,,,,
10.37459788,USB LS and FS,SYNC,,,,,,
10.37459856,USB LS and FS,PID NAK,,,,,,
10.3745992,USB LS and FS,EOP,,,,,,
10.37505948,USB LS and FS,SYNC,,,,,,
10.37506012,USB LS and FS,PID SOF,,,,,,
10.3750608,USB LS and FS,Frame # '1747' (0x6D3),,,,,,
10.37506172,USB LS and FS,CRC OK '21' (0x15),,,,,,
10.37506212,USB LS and FS,EOP,,,,,,
10.37584448,USB LS and FS,SYNC,,,,,,
10.37584516,USB LS and FS,PID IN,,,,,,
10.37584584,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.37584676,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.37584716,USB LS and FS,EOP,,,,,,
10.37584776,USB LS and FS,SYNC,,,,,,
10.3758484,USB LS and FS,PID NAK,,,,,,
10.37584908,USB LS and FS,EOP,,,,,,
10.37605952,USB LS and FS,SYNC,,,,,,
10.3760602,USB LS and FS,PID SOF,,,,,,
10.37606084,USB LS and FS,Frame # '1748' (0x6D4),,,,,,
10.37606176,USB LS and FS,CRC OK '26' (0x1A),,,,,,
10.3760622,USB LS and FS,EOP,,,,,,
10.37705956,USB LS and FS,SYNC,,,,,,
10.37706024,USB LS and FS,PID SOF,,,,,,
10.37706088,USB LS and FS,Frame # '1749' (0x6D5),,,,,,
10.3770618,USB LS and FS,CRC OK '5' (0x05),,,,,,
10.37706224,USB LS and FS,EOP,,,,,,
10.37707728,USB LS and FS,SYNC,,,,,,
10.37707792,USB LS and FS,PID IN,,,,,,
10.3770786,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.37707952,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.37707992,USB LS and FS,EOP,,,,,,
10.37708056,USB LS and FS,SYNC,,,,,,
10.3770812,USB LS and FS,PID NAK,,,,,,
10.37708188,USB LS and FS,EOP,,,,,,
10.3780596,USB LS and FS,SYNC,,,,,,
10.37806028,USB LS and FS,PID SOF,,,,,,
10.37806092,USB LS and FS,Frame # '1750' (0x6D6),,,,,,
10.37806184,USB LS and FS,CRC OK \r (0x0D),,,,,,
10.37806228,USB LS and FS,EOP,,,,,,
10.37832732,USB LS and FS,SYNC,,,,,,
10.37832796,USB LS and FS,PID IN,,,,,,
10.37832864,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.37832956,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.37833,USB LS and FS,EOP,,,,,,
10.3783306,USB LS and FS,SYNC,,,,,,
10.37833124,USB LS and FS,PID NAK,,,,,,
10.37833192,USB LS and FS,EOP,,,,,,
10.37905964,USB LS and FS,SYNC,,,,,,
10.37906032,USB LS and FS,PID SOF,,,,,,
10.37906096,USB LS and FS,Frame # '1751' (0x6D7),,,,,,
10.37906188,USB LS and FS,CRC OK '18' (0x12),,,,,,
10.37906232,USB LS and FS,EOP,,,,,,
10.37957984,USB LS and FS,SYNC,,,,,,
10.37958048,USB LS and FS,PID IN,,,,,,
10.37958116,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.37958208,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.37958252,USB LS and FS,EOP,,,,,,
10.37958312,USB LS and FS,SYNC,,,,,,
10.3795838,USB LS and FS,PID NAK,,,,,,
10.37958448,USB LS and FS,EOP,,,,,,
10.38005972,USB LS and FS,SYNC,,,,,,
10.38006036,USB LS and FS,PID SOF,,,,,,
10.38006104,USB LS and FS,Frame # '1752' (0x6D8),,,,,,
10.38006196,USB LS and FS,CRC OK '19' (0x13),,,,,,
10.38006236,USB LS and FS,EOP,,,,,,
10.38083116,USB LS and FS,SYNC,,,,,,
10.38083184,USB LS and FS,PID IN,,,,,,
10.38083252,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.3808334,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38083384,USB LS and FS,EOP,,,,,,
10.38083444,USB LS and FS,SYNC,,,,,,
10.38083508,USB LS and FS,PID NAK,,,,,,
10.38083576,USB LS and FS,EOP,,,,,,
10.38105976,USB LS and FS,SYNC,,,,,,
10.3810604,USB LS and FS,PID SOF,,,,,,
10.38106108,USB LS and FS,Frame # '1753' (0x6D9),,,,,,
10.381062,USB LS and FS,CRC OK '12' (0x0C),,,,,,
10.3810624,USB LS and FS,EOP,,,,,,
10.3820598,USB LS and FS,SYNC,,,,,,
10.38206044,USB LS and FS,PID SOF,,,,,,
10.38206112,USB LS and FS,Frame # '1754' (0x6DA),,,,,,
10.38206204,USB LS and FS,CRC OK '4' (0x04),,,,,,
10.38206244,USB LS and FS,EOP,,,,,,
10.38208384,USB LS and FS,SYNC,,,,,,
10.38208448,USB LS and FS,PID IN,,,,,,
10.38208516,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.38208608,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38208652,USB LS and FS,EOP,,,,,,
10.38208712,USB LS and FS,SYNC,,,,,,
10.3820878,USB LS and FS,PID NAK,,,,,,
10.38208848,USB LS and FS,EOP,,,,,,
10.38305984,USB LS and FS,SYNC,,,,,,
10.38306048,USB LS and FS,PID SOF,,,,,,
10.38306116,USB LS and FS,Frame # '1755' (0x6DB),,,,,,
10.38306208,USB LS and FS,CRC OK '27' (0x1B),,,,,,
10.38306252,USB LS and FS,EOP,,,,,,
10.38333372,USB LS and FS,SYNC,,,,,,
10.38333436,USB LS and FS,PID IN,,,,,,
10.38333504,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.38333596,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38333636,USB LS and FS,EOP,,,,,,
10.38333692,USB LS and FS,SYNC,,,,,,
10.3833376,USB LS and FS,PID NAK,,,,,,
10.38333828,USB LS and FS,EOP,,,,,,
10.38405984,USB LS and FS,SYNC,,,,,,
10.38406052,USB LS and FS,PID SOF,,,,,,
10.3840612,USB LS and FS,Frame # '1756' (0x6DC),,,,,,
10.38406212,USB LS and FS,CRC OK '20' (0x14),,,,,,
10.38406252,USB LS and FS,EOP,,,,,,
10.38458008,USB LS and FS,SYNC,,,,,,
10.38458072,USB LS and FS,PID IN,,,,,,
10.3845814,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.38458232,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38458276,USB LS and FS,EOP,,,,,,
10.3845834,USB LS and FS,SYNC,,,,,,
10.38458404,USB LS and FS,PID NAK,,,,,,
10.38458472,USB LS and FS,EOP,,,,,,
10.38505992,USB LS and FS,SYNC,,,,,,
10.3850606,USB LS and FS,PID SOF,,,,,,
10.38506124,USB LS and FS,Frame # '1757' (0x6DD),,,,,,
10.38506216,USB LS and FS,CRC OK '11' (0x0B),,,,,,
10.3850626,USB LS and FS,EOP,,,,,,
10.38583136,USB LS and FS,SYNC,,,,,,
10.38583204,USB LS and FS,PID IN,,,,,,
10.38583268,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.3858336,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38583404,USB LS and FS,EOP,,,,,,
10.38583468,USB LS and FS,SYNC,,,,,,
10.38583536,USB LS and FS,PID NAK,,,,,,
10.385836,USB LS and FS,EOP,,,,,,
10.38605996,USB LS and FS,SYNC,,,,,,
10.38606064,USB LS and FS,PID SOF,,,,,,
10.38606132,USB LS and FS,Frame # '1758' (0x6DE),,,,,,
10.3860622,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38606264,USB LS and FS,EOP,,,,,,
10.38706,USB LS and FS,SYNC,,,,,,
10.38706068,USB LS and FS,PID SOF,,,,,,
10.38706132,USB LS and FS,Frame # '1759' (0x6DF),,,,,,
10.38706236,USB LS and FS,CRC OK '28' (0x1C),,,,,,
10.38706276,USB LS and FS,EOP,,,,,,
10.38708036,USB LS and FS,SYNC,,,,,,
10.38708104,USB LS and FS,PID IN,,,,,,
10.38708168,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.3870826,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38708304,USB LS and FS,EOP,,,,,,
10.38708364,USB LS and FS,SYNC,,,,,,
10.38708428,USB LS and FS,PID NAK,,,,,,
10.38708496,USB LS and FS,EOP,,,,,,
10.38806004,USB LS and FS,SYNC,,,,,,
10.38806072,USB LS and FS,PID SOF,,,,,,
10.3880614,USB LS and FS,Frame # '1760' (0x6E0),,,,,,
10.38806232,USB LS and FS,CRC OK '16' (0x10),,,,,,
10.38806272,USB LS and FS,EOP,,,,,,
10.38833024,USB LS and FS,SYNC,,,,,,
10.38833092,USB LS and FS,PID IN,,,,,,
10.3883316,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.38833248,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38833292,USB LS and FS,EOP,,,,,,
10.38833352,USB LS and FS,SYNC,,,,,,
10.38833416,USB LS and FS,PID NAK,,,,,,
10.38833484,USB LS and FS,EOP,,,,,,
10.38906012,USB LS and FS,SYNC,,,,,,
10.38906076,USB LS and FS,PID SOF,,,,,,
10.38906144,USB LS and FS,Frame # '1761' (0x6E1),,,,,,
10.38906236,USB LS and FS,CRC OK '15' (0x0F),,,,,,
10.38906288,USB LS and FS,EOP,,,,,,
10.38958032,USB LS and FS,SYNC,,,,,,
10.38958096,USB LS and FS,PID IN,,,,,,
10.38958164,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.38958256,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.38958296,USB LS and FS,EOP,,,,,,
10.38958356,USB LS and FS,SYNC,,,,,,
10.3895842,USB LS and FS,PID NAK,,,,,,
10.38958488,USB LS and FS,EOP,,,,,,
10.39006016,USB LS and FS,SYNC,,,,,,
10.3900608,USB LS and FS,PID SOF,,,,,,
10.39006148,USB LS and FS,Frame # '1762' (0x6E2),,,,,,
10.3900624,USB LS and FS,CRC OK '7' (0x07),,,,,,
10.39006284,USB LS and FS,EOP,,,,,,
10.39083036,USB LS and FS,SYNC,,,,,,
10.390831,USB LS and FS,PID IN,,,,,,
10.39083168,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.3908326,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.39083304,USB LS and FS,EOP,,,,,,
10.3908336,USB LS and FS,SYNC,,,,,,
10.39083424,USB LS and FS,PID NAK,,,,,,
10.39083492,USB LS and FS,EOP,,,,,,
10.3910602,USB LS and FS,SYNC,,,,,,
10.39106084,USB LS and FS,PID SOF,,,,,,
10.39106152,USB LS and FS,Frame # '1763' (0x6E3),,,,,,
10.39106244,USB LS and FS,CRC OK '24' (0x18),,,,,,
10.39106288,USB LS and FS,EOP,,,,,,
10.39206024,USB LS and FS,SYNC,,,,,,
10.39206088,USB LS and FS,PID SOF,,,,,,
10.39206156,USB LS and FS,Frame # '1764' (0x6E4),,,,,,
10.39206248,USB LS and FS,CRC OK '23' (0x17),,,,,,
10.39206292,USB LS and FS,EOP,,,,,,
10.39208164,USB LS and FS,SYNC,,,,,,
10.39208228,USB LS and FS,PID IN,,,,,,
10.39208296,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.39208388,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.39208432,USB LS and FS,EOP,,,,,,
10.39208488,USB LS and FS,SYNC,,,,,,
10.39208556,USB LS and FS,PID NAK,,,,,,
10.39208624,USB LS and FS,EOP,,,,,,
10.39306028,USB LS and FS,SYNC,,,,,,
10.39306096,USB LS and FS,PID SOF,,,,,,
10.39306164,USB LS and FS,Frame # '1765' (0x6E5),,,,,,
10.39306256,USB LS and FS,CRC OK '8' (0x08),,,,,,
10.39306296,USB LS and FS,EOP,,,,,,
10.39333196,USB LS and FS,SYNC,,,,,,
10.39333264,USB LS and FS,PID IN,,,,,,
10.39333332,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.39333424,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.39333464,USB LS and FS,EOP,,,,,,
10.39333524,USB LS and FS,SYNC,,,,,,
10.39333592,USB LS and FS,PID NAK,,,,,,
10.3933366,USB LS and FS,EOP,,,,,,
10.39406032,USB LS and FS,SYNC,,,,,,
10.394061,USB LS and FS,PID SOF,,,,,,
10.39406168,USB LS and FS,Frame # '1766' (0x6E6),,,,,,
10.3940626,USB LS and FS,CRC OK '0' (0x00),,,,,,
10.394063,USB LS and FS,EOP,,,,,,
10.39458056,USB LS and FS,SYNC,,,,,,
10.3945812,USB LS and FS,PID IN,,,,,,
10.39458188,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.3945828,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.3945832,USB LS and FS,EOP,,,,,,
10.3945838,USB LS and FS,SYNC,,,,,,
10.39458448,USB LS and FS,PID NAK,,,,,,
10.39458516,USB LS and FS,EOP,,,,,,
10.39506036,USB LS and FS,SYNC,,,,,,
10.39506104,USB LS and FS,PID SOF,,,,,,
10.39506172,USB LS and FS,Frame # '1767' (0x6E7),,,,,,
10.3950626,USB LS and FS,CRC OK '31' (0x1F),,,,,,
10.39506312,USB LS and FS,EOP,,,,,,
10.39582936,USB LS and FS,SYNC,,,,,,
10.39583,USB LS and FS,PID IN,,,,,,
10.39583068,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.3958316,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.395832,USB LS and FS,EOP,,,,,,
10.3958326,USB LS and FS,SYNC,,,,,,
10.39583324,USB LS and FS,PID NAK,,,,,,
10.39583392,USB LS and FS,EOP,,,,,,
10.39606044,USB LS and FS,SYNC,,,,,,
10.39606108,USB LS and FS,PID SOF,,,,,,
10.39606176,USB LS and FS,Frame # '1768' (0x6E8),,,,,,
10.39606268,USB LS and FS,CRC OK '30' (0x1E),,,,,,
10.39606308,USB LS and FS,EOP,,,,,,
10.39706048,USB LS and FS,SYNC,,,,,,
10.39706116,USB LS and FS,PID SOF,,,,,,
10.3970618,USB LS and FS,Frame # '1769' (0x6E9),,,,,,
10.39706272,USB LS and FS,CRC OK '1' (0x01),,,,,,
10.39706316,USB LS and FS,EOP,,,,,,
10.39708064,USB LS and FS,SYNC,,,,,,
10.39708132,USB LS and FS,PID IN,,,,,,
10.397082,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.39708288,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.39708332,USB LS and FS,EOP,,,,,,
10.39708388,USB LS and FS,SYNC,,,,,,
10.39708456,USB LS and FS,PID NAK,,,,,,
10.39708524,USB LS and FS,EOP,,,,,,
10.39806052,USB LS and FS,SYNC,,,,,,
10.3980612,USB LS and FS,PID SOF,,,,,,
10.39806184,USB LS and FS,Frame # '1770' (0x6EA),,,,,,
10.39806276,USB LS and FS,CRC OK \t (0x09),,,,,,
10.3980632,USB LS and FS,EOP,,,,,,
10.39832948,USB LS and FS,SYNC,,,,,,
10.39833012,USB LS and FS,PID IN,,,,,,
10.3983308,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.39833172,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.39833212,USB LS and FS,EOP,,,,,,
10.39833268,USB LS and FS,SYNC,,,,,,
10.39833336,USB LS and FS,PID NAK,,,,,,
10.39833404,USB LS and FS,EOP,,,,,,
10.39906056,USB LS and FS,SYNC,,,,,,
10.39906124,USB LS and FS,PID SOF,,,,,,
10.39906188,USB LS and FS,Frame # '1771' (0x6EB),,,,,,
10.3990628,USB LS and FS,CRC OK '22' (0x16),,,,,,
10.39906324,USB LS and FS,EOP,,,,,,
10.39957964,USB LS and FS,SYNC,,,,,,
10.39958032,USB LS and FS,PID IN,,,,,,
10.399581,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.39958188,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.39958232,USB LS and FS,EOP,,,,,,
10.39958288,USB LS and FS,SYNC,,,,,,
10.39958356,USB LS and FS,PID NAK,,,,,,
10.39958424,USB LS and FS,EOP,,,,,,
10.4000606,USB LS and FS,SYNC,,,,,,
10.40006128,USB LS and FS,PID SOF,,,,,,
10.40006192,USB LS and FS,Frame # '1772' (0x6EC),,,,,,
10.40006284,USB LS and FS,CRC OK '25' (0x19),,,,,,
10.40006328,USB LS and FS,EOP,,,,,,
10.40082712,USB LS and FS,SYNC,,,,,,
10.40082776,USB LS and FS,PID IN,,,,,,
10.40082844,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40082936,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40082976,USB LS and FS,EOP,,,,,,
10.40083036,USB LS and FS,SYNC,,,,,,
10.400831,USB LS and FS,PID NAK,,,,,,
10.40083168,USB LS and FS,EOP,,,,,,
10.40106068,USB LS and FS,SYNC,,,,,,
10.40106136,USB LS and FS,PID SOF,,,,,,
10.401062,USB LS and FS,Frame # '1773' (0x6ED),,,,,,
10.40106292,USB LS and FS,CRC OK '6' (0x06),,,,,,
10.40106336,USB LS and FS,EOP,,,,,,
10.40206072,USB LS and FS,SYNC,,,,,,
10.40206136,USB LS and FS,PID SOF,,,,,,
10.40206204,USB LS and FS,Frame # '1774' (0x6EE),,,,,,
10.40206296,USB LS and FS,CRC OK '14' (0x0E),,,,,,
10.40206336,USB LS and FS,EOP,,,,,,
10.40207716,USB LS and FS,SYNC,,,,,,
10.40207784,USB LS and FS,PID IN,,,,,,
10.40207852,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.4020794,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40207984,USB LS and FS,EOP,,,,,,
10.4020804,USB LS and FS,SYNC,,,,,,
10.40208104,USB LS and FS,PID NAK,,,,,,
10.40208172,USB LS and FS,EOP,,,,,,
10.40306076,USB LS and FS,SYNC,,,,,,
10.4030614,USB LS and FS,PID SOF,,,,,,
10.40306208,USB LS and FS,Frame # '1775' (0x6EF),,,,,,
10.403063,USB LS and FS,CRC OK '17' (0x11),,,,,,
10.4030634,USB LS and FS,EOP,,,,,,
10.40332724,USB LS and FS,SYNC,,,,,,
10.40332788,USB LS and FS,PID IN,,,,,,
10.40332856,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40332948,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40332988,USB LS and FS,EOP,,,,,,
10.40333052,USB LS and FS,SYNC,,,,,,
10.40333116,USB LS and FS,PID NAK,,,,,,
10.40333184,USB LS and FS,EOP,,,,,,
10.4040608,USB LS and FS,SYNC,,,,,,
10.40406144,USB LS and FS,PID SOF,,,,,,
10.40406212,USB LS and FS,Frame # '1776' (0x6F0),,,,,,
10.40406304,USB LS and FS,CRC OK '12' (0x0C),,,,,,
10.40406348,USB LS and FS,EOP,,,,,,
10.40457736,USB LS and FS,SYNC,,,,,,
10.404578,USB LS and FS,PID IN,,,,,,
10.40457868,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.4045796,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40458,USB LS and FS,EOP,,,,,,
10.40458056,USB LS and FS,SYNC,,,,,,
10.40458124,USB LS and FS,PID NAK,,,,,,
10.40458188,USB LS and FS,EOP,,,,,,
10.40506084,USB LS and FS,SYNC,,,,,,
10.40506148,USB LS and FS,PID SOF,,,,,,
10.40506216,USB LS and FS,Frame # '1777' (0x6F1),,,,,,
10.40506308,USB LS and FS,CRC OK '19' (0x13),,,,,,
10.40506352,USB LS and FS,EOP,,,,,,
10.40583616,USB LS and FS,SYNC,,,,,,
10.40583684,USB LS and FS,PID IN,,,,,,
10.40583752,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40583844,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40583884,USB LS and FS,EOP,,,,,,
10.40583944,USB LS and FS,SYNC,,,,,,
10.40584008,USB LS and FS,PID NAK,,,,,,
10.40584076,USB LS and FS,EOP,,,,,,
10.40606088,USB LS and FS,SYNC,,,,,,
10.40606156,USB LS and FS,PID SOF,,,,,,
10.40606224,USB LS and FS,Frame # '1778' (0x6F2),,,,,,
10.40606312,USB LS and FS,CRC OK '27' (0x1B),,,,,,
10.40606356,USB LS and FS,EOP,,,,,,
10.40706092,USB LS and FS,SYNC,,,,,,
10.4070616,USB LS and FS,PID SOF,,,,,,
10.40706224,USB LS and FS,Frame # '1779' (0x6F3),,,,,,
10.40706316,USB LS and FS,CRC OK '4' (0x04),,,,,,
10.4070636,USB LS and FS,EOP,,,,,,
10.4070774,USB LS and FS,SYNC,,,,,,
10.40707804,USB LS and FS,PID IN,,,,,,
10.40707872,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40707964,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40708008,USB LS and FS,EOP,,,,,,
10.40708064,USB LS and FS,SYNC,,,,,,
10.40708132,USB LS and FS,PID NAK,,,,,,
10.407082,USB LS and FS,EOP,,,,,,
10.40776992,USB LS and FS,SYNC,,,,,,
10.40777056,USB LS and FS,PID SETUP,,,,,,
10.40777124,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40777216,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.4077726,USB LS and FS,EOP,,,,,,
10.40777332,USB LS and FS,SYNC,,,,,,
10.407774,USB LS and FS,PID DATA0,,,,,,
10.40777468,USB LS and FS,Byte '128' (0x80),,,,,,
10.40777532,USB LS and FS,Byte '6' (0x06),,,,,,
10.407776,USB LS and FS,Byte '0' (0x00),,,,,,
10.40777668,USB LS and FS,Byte '2' (0x02),,,,,,
10.40777732,USB LS and FS,Byte '0' (0x00),,,,,,
10.407778,USB LS and FS,Byte '0' (0x00),,,,,,
10.40777864,USB LS and FS,Byte \t (0x09),,,,,,
10.40777932,USB LS and FS,Byte '0' (0x00),,,,,,
10.40778,USB LS and FS,CRC OK '1198' (0x04AE),,,,,,
10.40778132,USB LS and FS,EOP,,,,,,
10.40778196,USB LS and FS,SYNC,,,,,,
10.4077826,USB LS and FS,PID ACK,,,,,,
10.40778328,USB LS and FS,EOP,,,,,,
10.40786464,USB LS and FS,SYNC,,,,,,
10.40786532,USB LS and FS,PID IN,,,,,,
10.40786596,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40786688,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40786732,USB LS and FS,EOP,,,,,,
10.40786796,USB LS and FS,SYNC,,,,,,
10.4078686,USB LS and FS,PID NAK,,,,,,
10.40786928,USB LS and FS,EOP,,,,,,
10.40806096,USB LS and FS,SYNC,,,,,,
10.40806164,USB LS and FS,PID SOF,,,,,,
10.40806232,USB LS and FS,Frame # '1780' (0x6F4),,,,,,
10.4080632,USB LS and FS,CRC OK '11' (0x0B),,,,,,
10.40806364,USB LS and FS,EOP,,,,,,
10.409061,USB LS and FS,SYNC,,,,,,
10.40906168,USB LS and FS,PID SOF,,,,,,
10.40906236,USB LS and FS,Frame # '1781' (0x6F5),,,,,,
10.40906328,USB LS and FS,CRC OK '20' (0x14),,,,,,
10.40906368,USB LS and FS,EOP,,,,,,
10.40907872,USB LS and FS,SYNC,,,,,,
10.40907936,USB LS and FS,PID IN,,,,,,
10.40908004,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40908096,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.4090814,USB LS and FS,EOP,,,,,,
10.409082,USB LS and FS,SYNC,,,,,,
10.40908264,USB LS and FS,PID DATA1,,,,,,
10.40908332,USB LS and FS,Byte \t (0x09),,,,,,
10.409084,USB LS and FS,Byte '2' (0x02),,,,,,
10.40908464,USB LS and FS,"Byte "" (0x22)",,,,,,
10.40908532,USB LS and FS,Byte '0' (0x00),,,,,,
10.409086,USB LS and FS,Byte '1' (0x01),,,,,,
10.40908664,USB LS and FS,Byte '1' (0x01),,,,,,
10.40908732,USB LS and FS,Byte '0' (0x00),,,,,,
10.409088,USB LS and FS,Byte '192' (0xC0),,,,,,
10.40908864,USB LS and FS,CRC OK '45066' (0xB00A),,,,,,
10.40909,USB LS and FS,EOP,,,,,,
10.4090908,USB LS and FS,SYNC,,,,,,
10.40909144,USB LS and FS,PID ACK,,,,,,
10.40909212,USB LS and FS,EOP,,,,,,
10.40921908,USB LS and FS,SYNC,,,,,,
10.40921976,USB LS and FS,PID IN,,,,,,
10.40922044,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.40922132,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.40922176,USB LS and FS,EOP,,,,,,
10.4092224,USB LS and FS,SYNC,,,,,,
10.40922308,USB LS and FS,PID NAK,,,,,,
10.40922376,USB LS and FS,EOP,,,,,,
10.41006108,USB LS and FS,SYNC,,,,,,
10.41006172,USB LS and FS,PID SOF,,,,,,
10.4100624,USB LS and FS,Frame # '1782' (0x6F6),,,,,,
10.41006332,USB LS and FS,CRC OK '28' (0x1C),,,,,,
10.41006376,USB LS and FS,EOP,,,,,,
10.41045256,USB LS and FS,SYNC,,,,,,
10.4104532,USB LS and FS,PID IN,,,,,,
10.41045388,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.4104548,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.41045524,USB LS and FS,EOP,,,,,,
10.41045588,USB LS and FS,SYNC,,,,,,
10.41045652,USB LS and FS,PID DATA0,,,,,,
10.4104572,USB LS and FS,Byte '25' (0x19),,,,,,
10.41045784,USB LS and FS,CRC OK '30081' (0x7581),,,,,,
10.4104592,USB LS and FS,EOP,,,,,,
10.41046004,USB LS and FS,SYNC,,,,,,
10.41046072,USB LS and FS,PID ACK,,,,,,
10.41046136,USB LS and FS,EOP,,,,,,
10.41059328,USB LS and FS,SYNC,,,,,,
10.41059396,USB LS and FS,PID OUT,,,,,,
10.41059464,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.41059556,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.41059596,USB LS and FS,EOP,,,,,,
10.41059672,USB LS and FS,SYNC,,,,,,
10.41059736,USB LS and FS,PID DATA1,,,,,,
10.41059804,USB LS and FS,CRC OK '0' (0x0000),,,,,,
10.4105994,USB LS and FS,EOP,,,,,,
10.41060004,USB LS and FS,SYNC,,,,,,
10.41060068,USB LS and FS,PID ACK,,,,,,
10.41060136,USB LS and FS,EOP,,,,,,
10.41074212,USB LS and FS,SYNC,,,,,,
10.41074276,USB LS and FS,PID SETUP,,,,,,
10.41074344,USB LS and FS,Address=& (0x26) Endpoint='0' (0x00),,,,,,
10.41074436,USB LS and FS,CRC OK '3' (0x03),,,,,,
10.41074476,USB LS and FS,EOP,,,,,,
10.41074552,USB LS and FS,SYNC,,,,,,
